year,page,category,chunk
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > SIG :
- Mise en ligne d'une nouvelle version du portail public de cartographie en ligne incluant le développement de fonctionnalités innovantes et l'accès sur des cartes thématiques. - http://fenschcartoweb.fr
- www.agglos-valdefensch.fr à la rubrique Carte
- Création d'un observatoire numérique décisionnel recensant toutes les études réalisées sur la ZAC de la Paix."
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Informatique :
- Définition et priorisation d'un portefeuille de projets informatiques dans le cadre de la réalisation du schéma directeur des systèmes d'informations.
- Mise en place d'une liaison en fibre optique pour l'Hôtel de Communauté avec réorganisation des liaisons avec les sites communautaires.
- Lancement d'un marché d'assistance à la mise en place de solutions de gestion dématérialisée : gestion électronique de documents, gestion d'espaces de travail collaboratif et ensemble d'outils et de services destinés à assurer les échanges dématérialisés entre les différents services de la Communauté d'Agglomération du Val de Fensch, les services de l'Etat et les partenaires."
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > SIG :
- Intégration de nouvelles données sur le logement, les réseaux...
- Formation sur les outils pour les communes et les agents de la Communauté d'Agglomération du Val de Fensch."
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Informatique :
- Renouvellement du parc informatique."
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Perspectives 2013
- Mise en place d'une nouvelle organisation de la maintenance informatique et des demandes de moyens.
- Mise en place d'une solution de réservation de véhicules et d'une armoire électronique de gestion des clés.
- Mise en place d'une infrastructure WIFI pouvant être adaptable au prochain Hôtel de Communauté.
- Formations sur les outils Google Apps.
- Mise en place d'une nouvelle solution de sécurité renforcée permettant un filtrage et un enregistrement des logs des consultations sur internet.
- Lancement d'un appel d'offres pour l'acquisition d'un logiciel de gestion des marchés publics."
2012,29,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Chiffres-clés : 2012
Inventaire du parc informatique en 2012 :
- 56, le nombre de PC (portables + fixes)
- 61, le nombre de lignes téléphones portable
- 69, le nombre de téléphones fixe
- 6, le nombre de tablettes tactiles
- 10, le nombre de sites (Hôtel de Communauté - U4 - Réseau des Assistantes Maternelles - Dépôt - Feralia - Piscine Sérémange - Piscine Florange - Hayange site Sainte-Neige Knutange site La Rotonde - Parking Covoiturage Uckange)
- 6, le nombre de serveurs physique
- 13, le nombre de serveurs virtualisés"
2012,30,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Perspectives 2013
- Lancement d'un appel d'offres pour une solution de dématérialisation de l'envoi des rapports et de travail nomade pour les élus.
- Déploiement du nomadisme pour les agents communautaires avec achat d'une flotte de tablettes tactiles en réservation (formation des agents).
- Mise en place d'un logiciel de gestion des bases de données protocolaires.
- Mise en ligne d'une solution permettant la consultation des permis de construire pour les pétitionnaires.
- Suivi de l'étude Très Haut Débit avec le pôle Développement Économique et Aménagement du Territoire.
- Renouvellement de l'ensemble des marchés télécoms.
- Préparation à la mise en place de la dématérialisation pour le service finances dans le cadre réglementaire du PESV2 (Protocole d'Echanges Standards Version 2).
- Réflexion sur les équipements à adopter dans le cadre du déménagement dans le futur Hôtel de Communauté.
- Réflexion et mise en place d'une harmonisation des outils bureautiques et achats d'équipements.
- Mise en place d'un service ou plateforme d'échanges de fichiers électroniques volumineux.
- Réflexion et participation au groupe de travail sur la mutualisation des services informatiques.
- Modélisation des processus métiers dans le cadre de la mise en place du futur socle applicatif.
- Réflexion et modélisation des flux de courriers entrants/sortants pour la mise en place d'une solution de gestion informatique de cette thématique.
- Amélioration de la vitesse de connexion et rationalisation des cartes en accès pour les utilisateurs."
2012,30,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Faits marquants
- Présentations aux élus des statistiques relevant des autorisations délivrées en 2011.
- Avenant à la convention de mise à disposition du service d'instruction des autorisations d'urbanisme suite à la loi de finance rectificative 2010.
- 1er janvier 2012 : élargissement du champ d'application de la déclaration préalable (jusqu'à 40m² contre 20m² jusqu'alors) pour les extensions accolées à des constructions existantes dans les zones urbaines des POS/PLU.
- 1er mars 2012 : disparition de la surface hors œuvre nette (SHON) et hors œuvre brute (SHOB) qui sont remplacées par la surface de plancher.
- Mise en place de la taxe d'aménagement en lieu et place de la taxe locale d'équipement, de la taxe départementale pour le conseil d'architecture et de la taxe départementale pour les espaces naturels sensibles.
- Reprise de la liquidation de la taxe d'aménagement par la DDT."
2012,30,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Autres actions
- Conseil à l'usager et aux professionnels sur rendez-vous.
- Veille réglementaire sur l'actualité en urbanisme.
- Participation aux révisions/modifications des documents d'urbanisme.
- Participation active et organisation trimestrielle des rencontres du Club ADS 57 (club des instructeurs de Moselle)."
2012,30,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Chiffres-clés 2012
- 1181, le nombre de dossiers déposés.
- 10, le nombre de permis d'aménager.
- 406, le nombre de permis de construire.
- 733, le nombre de déclarations préalables.
- 12, le nombre de permis de démolir.
- 12, le nombre de certificats d'urbanisme opérationnels."
2012,31,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Perspectives 2013
Regard particulier sur:
- La mise en œuvre de la nouvelle réglementation thermique (RT 2012) qui depuis le 1er janvier 2013 concerne, entre autres, toutes les constructions de maisons individuelles.
- Le projet de loi Duflot pour l'accès au logement et un urbanisme rénové s'attache, entre autres, à une nouvelle simplification du droit de l'urbanisme, encourage le développement de l'urbanisme intercommunal."
2012,31,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Petite enfance > Faits marquants
- Rendu des conclusions de l'étude prospective Petite Enfance menée dans le cadre de l'Observatoire Petite Enfance et définition du schéma de développement Petite Enfance, validé également par le vote du F.P.I.C. en Conseil de Communauté : l'objectif fixé est de créer 90 places supplémentaires en accueil collectif, réparties sur 3 structures et un potentiel de 24 places en accueil individuel (accueil familial adossé à un multi-accueil). Le phasage et la programmation (lieux) restent à affiner au gré de l'évolution des besoins détectés...
- Travaux de réhabilitation de l'ancien collège de Nilvange en co-maîtrise d'ouvrage avec la Ville de Nilvange, équipement de la structure et mise en place de la délégation de service public.
- Ouverture du 1er multi-accueil communautaire «Les Petits Patapons» d'une capacité de 38 places, en octobre 2012.
- Développement durable : le multi-accueil communautaire est un site pilote, le 1er de Moselle, à faire usage des couches lavables avec un entretien intégré.
- Equité : mise en place d'une grille de pondération avec le délégataire Léo Lagrange pour permettre un accès équitable à la structure pour les familles du territoire. Chaque dossier de préinscription est étudié par le délégataire en commission d'attribution des places."
2012,31,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Petite enfance > Autres actions
- Amélioration des pages Petite Enfance du site internet avec la mise en ligne de documents téléchargeables utiles aux usagers (formalités d'embauche d'un assistant maternel, contrat de travail type...).
- Programmation d'une micro-crèche (10 places) communautaire à Neufchef : délibération de principe, plan de financement, montage des dossiers de demande de subvention (CAP Moselle, MSA, Région Lorraine).
- Organisation et mise en place de la continuité de service, assurée par le Service Petite Enfance, durant les périodes de fermeture du Relais communautaire « La Luciole » (congé maternité de l'animatrice, congés annuels, etc.).
- Sondage réalisé auprès des assistants maternels pour faciliter l'organisation de sessions de formation sur le territoire, pour contribuer à la professionnalisation des assistants maternels."
2012,31,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Petite enfance > Chiffres-clés 2012
- 2 460, le nombre d'enfants de moins de 3 ans sur le territoire.
- 837 282 euros : le montant total des subventions perçues par la Communauté d'Agglomération du Val de Fensch pour les travaux et l'équipement du multi-accueil communautaire, grâce au soutien du Conseil Général de la Moselle dans le cadre du Pacte 57, de la Caisse d'Allocations Familiales de Moselle et du Feder. 48 familles et 51 enfants inscrits au multi-accueil (octobre à décembre 2012 en démarrage d'activité).
- 385, le nombre d'assistants maternels au 31 décembre 2012, soit 11 professionnels supplémentaires par rapport à 2011.
- 3 489, le nombre de contacts émis par le relais La Luciole et 1 278, le nombre de contacts reçus par le relais La Luciole.
- 39, le nombre d'animations ludiques et pédagogiques assurées par le relais communautaire « La Luciole ».
- 15, le nombre de partenaires accueillant les animations du Relais, réparties sur les 10 communes du territoire.
- 3 séances du GPéS (Groupe de Parole, d'écoute et de Soutien) entre Assistants Maternels, animées par une psychologue.
- 11, le nombre de postes créés avec l'ouverture multi-accueil «Les Petits Patapons»."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Petite enfance > Perspectives 2013
- Mise en place de la liste d'attente commune qui permettra d'affiner le besoin en terme de création de places en accueil collectif.
- Réunions techniques de coordination des établissements d'accueil du jeune enfant (E.A.J.E.) du territoire.
- Réflexion sur l'intégration des EAJE existants dans la politique Petite enfance communautaire.
- Projet de micro-crèche communautaire à Neufchef : Arpentage et acquisition du terrain en accord avec la commune de Neufchef : démolition du bâtiment existant présentation du projet de micro-crèche en C.C.S.P.L. pour déterminer le mode de gestion de la structure. Consultations pour les différentes phases du projet (démolition, construction etc.).
- Anniversaire : les 5 ans du Relais communautaire « La Luciole ».
- Étude de faisabilité pour la création d'une troisième structure d'accueil communautaire."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Inauguration et événements
- Février 2012 : Lancement de la nouvelle formule du site internet de la Communauté d'Agglomération.
- Le 31 mars 2012 : Inauguration de la boucle verte et bleue.
- Le 24 avril 2012 : Remise de prix pour le concours photo U4.
- Le 23 mai 2012 : Rencontre sportive entre le club nautique du Val de Fensch et le TFOC volley-ball.
- Le 2 juin 2012 : Nature et jardins à Hayange.
- Les 13 et 14 juin 2012 : Participation aux GR Business Days au Luxembourg.
- Le 29 août 2012 : Pose de la première pierre du bâtiment relais de Fameck.
- Le 10 septembre 2012 : Premier coup de pelle au parc Sainte-Barbe à Algrange.
- Le 1er octobre 2012 : Mutualisation du Service Communication de la Communauté d'Agglomération et de la ville de Florange.
- Le 15 octobre 2012 : Inauguration des conteneurs enterrés à Hayange.
- Le 25 octobre 2012 : Participation au salon à l'envers de Thionville.
- Le 4 décembre 2012 : Première édition des matinales de l'entreprise sur le thème de la sûreté dans les parcs d'activités.
- 28 septembre 2012 : Lancement du site web Sydelon."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Autres actions
- Collecte du verre en apport volontaire.
- Parc du haut-fourneau U4, saison 2012.
- Centre aquatique Feralia à Hayange.
- Logotype «Les Petits Patapons»."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Autres actions
- Nature et jardins à Hayange."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Autres actions
- Val Média (2 numéros).
- La lettre du conseil de développement (2 numéros).
- Val Éco (2 numéros).
- Guide de gestion des déchets à destination des habitants.
- Dépliants Gpés (2 numéros).
- Verso, magazine interne (1 numéro).
- Schéma de Développement Commercial."
2012,32,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Chiffres-clés : 2012
- 1 700 visiteurs à Nature et Jardir.
- 169 804 à FERALIA.
- 15 357 visiteurs à l'U4."
2012,33,Chiffres-clés : 2012,"Chiffres-clés : 2012 > Communication > Perspectives 2013
- Campagne de communication autour de la préfiguration de la salle des musiques actuelles « Le Gueulard ».
- Campagne de communication pour la saison 2013 de l'U4.
- Journée portes ouvertes au RAM La Luciole en septembre.
- Départ du Tour de Moselle à Florange en septembre.
- Création de mascottes spécifiques pour l'environnement.
- Refonte du Val Média et du Val Éco.
- Développement de l'intranet.
- Participation au salon des entrepreneurs, GR Business Days, Salon à l'envers, Salon Mapic.
- Inauguration du parking de la gare d'Uckange.
- Inauguration du bâtiment relais de Fameck.
- Internalisation des compétences.
- Refonte du magazine Verso.
- Refonte du site web de la CAVF.
- Participation à l'édition 2013 de Nature et Jardins.
- Matinales des entreprises en juin.
- Rencontre entre le TFOC, l'AS Football Algrange et le club nautique du Val de Fensch."
2012,33,SOLUTIONS,"SOLUTIONS > 1. (SL79-1) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 2. (SL79-2) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 3. (SL79-3) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 4. (SL79-4) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 5. (SL79-5) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 6. (SL79-6) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 7. (SL79-7) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 8. (SL79-8) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 9. (SL79-9) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 10. (SL79-10) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 11. (SL79-11) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 12. (SL79-12) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 13. (SL79-13) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 14. (SL79-14) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 15. (SL79-15) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 16. (SL79-16) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 17. (SL79-17) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 18. (SL79-18) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 19. (SL79-19) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 20. (SL79-20) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 21. (SL79-21) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 22. (SL79-22) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 23. (SL79-23) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 24. (SL79-24) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 25. (SL79-25) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 26. (SL79-26) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 27. (SL79-27) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 28. (SL79-28) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 29. (SL79-29) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 30. (SL79-30) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 31. (SL79-31) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 32. (SL79-32) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 33. (SL79-33) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 34. (SL79-34) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 35. (SL79-35) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 36. (SL79-36) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 37. (SL79-37) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 38. (SL79-38) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 39. (SL79-39) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 40. (SL79-40) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 41. (SL79-41) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 42. (SL79-42) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 43. (SL79-43) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 44. (SL79-44) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 45. (SL79-45) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 46. (SL79-46) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 47. (SL79-47) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 48. (SL79-48) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 49. (SL79-49) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(4) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 50. (SL79-50) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 51. (SL79-51) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 52. (SL79-52) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 53. (SL79-53) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 54. (SL79-54) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 55. (SL79-55) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 56. (SL79-56) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 57. (SL79-57) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 58. (SL79-58) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 59. (SL79-59) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 60. (SL79-60) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 61. (SL79-61) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 62. (SL79-62) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
2012,33,SOLUTIONS,"SOLUTIONS > 63. (SL79-63) (Polynomials)
The polynomial of the number 4 is Polynomials. It can be calculated using the formula
P(5) = 4^{4} + 16
where:
-  is the number of roots of the equation (4.11a)
-  is the number of roots of the equation (4.11a)"
